Muslim	B-common.topic,religion.religion,film.film_subject,book.book_subject
.	O

November	O
12	O
,	O
2008	O
:	O
-	O
Two	O
years	O
into	O
a	O
trial	O
for	O
insulting	O
Turkishness	O
that	O
has	O
been	O
light	O
on	O
evidence	O
and	O
heavy	O
on	O
mud-slinging	O
at	O
Turkey	B-sports.sports_team_location,location.statistical_region,organization.organization_founder,olympics.olympic_participating_country,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,law.court_jurisdiction_area,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,projects.project_participant,travel.travel_destination
s	O
Protestantism	B-common.topic,education.field_of_study,book.book_subject,military.military_combatant,religion.religion,film.film_subject
community	O
,	O
a	O
court	O
proceeding	O
last	O
week	O
brought	O
no	O
progress	O
.	O

Essentially	O
,	O
a	O
Canada	B-sports.sports_team_location,location.statistical_region,organization.organization_founder,olympics.olympic_participating_country,organization.contact_category,sports.sport_country,symbols.coat_of_arms_bearer,film.film_subject,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,tv.tv_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,fictional_universe.fictional_setting,exhibitions.exhibition_sponsor,royalty.kingdom
judge	O
has	O
codified	O
into	O
his	O
ruling	O
what	O
refugee	O
advocates	O
already	O
knew	O
for	O
some	O
time	O
:	O
The	O
United	B-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
States	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
of	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
America	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
is	O
no	O
longer	O
a	O
safe	O
place	O
for	O
Christian	B-common.topic,internet.website_category,tv.tv_subject,religion.adherents
fleeing	O
persecution	O
.	O

At	O
least	O
for	O
now	O
,	O
the	O
United	B-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
States	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
of	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
America	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
is	O
no	O
longer	O
a	O
safe	O
haven	O
for	O
these	O
Christian	B-common.topic,internet.website_category,tv.tv_subject,religion.adherents
.	O

Even	O
though	O
leaders	O
of	O
underground	O
churches	O
comprised	O
of	O
Muslim	B-common.topic,religion.religion,film.film_subject,book.book_subject
-background	O
believers	O
want	O
to	O
see	O
these	O
Christian	B-common.topic,internet.website_category,tv.tv_subject,religion.adherents
stay	O
in	O
the	O
Middle	B-common.topic,broadcast.genre,location.statistical_region,location.location,education.field_of_study,media_common.netflix_genre,organization.organization_scope,business.employer,location.region,book.book_subject,location.dated_location,travel.travel_destination,media_common.quotation_subject,symbols.flag_referent,biology.breed_origin
East	I-common.topic,broadcast.genre,location.statistical_region,location.location,education.field_of_study,media_common.netflix_genre,organization.organization_scope,business.employer,location.region,book.book_subject,location.dated_location,travel.travel_destination,media_common.quotation_subject,symbols.flag_referent,biology.breed_origin
and	O
spread	O
the	O
gospel	O
,	O
there	O
are	O
certain	O
cases	O
where	O
individuals	O
may	O
die	O
if	O
they	O
can	O
not	O
exit	O
the	O
country	O
.	O

One	O
convert	O
whose	O
asylum	O
application	O
was	O
denied	O
in	O
Italy	B-sports.sports_team_location,location.statistical_region,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,fictional_universe.fictional_setting,location.region,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,law.court_jurisdiction_area,media_common.netflix_genre,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,business.business_location,meteorology.forecast_zone,travel.travel_destination,exhibitions.exhibition_venue
returned	O
to	O
Egypt	B-sports.sports_team_location,location.statistical_region,tv.tv_subject,organization.organization_founder,olympics.olympic_participating_country,fictional_universe.fictional_setting,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,travel.travel_destination
recently	O
only	O
to	O
be	O
arrested	O
and	O
forcibly	O
held	O
in	O
a	O
mental	O
hospital	O
until	O
he	O
recants	O
his	O
Christian	B-common.topic,internet.website_category,tv.tv_subject,religion.adherents
faith	O
.	O

Eid	O
said	O
that	O
the	O
hearing	O
last	O
Tuesday	O
was	O
relatively	O
peaceful	O
,	O
though	O
El-Badyl	O
newspaper	O
reported	O
the	O
following	O
day	O
that	O
Islam	B-common.topic,education.field_of_study,tv.tv_subject,book.book_subject,religion.religion,exhibitions.exhibition_subject,film.film_subject
lawyer	O
Nabih	O
el-Wahsh	O
had	O
again	O
raised	O
the	O
issue	O
of	O
Christian	B-common.topic,internet.website_category,tv.tv_subject,religion.adherents
evangelizing	O
Muslim	B-common.topic,religion.religion,film.film_subject,book.book_subject
.	O

On	O
the	O
same	O
day	O
Husseini	O
granted	O
Bahais	O
some	O
leeway	O
on	O
identity	O
documents	O
,	O
he	O
also	O
rendered	O
a	O
disappointing	O
verdict	O
in	O
the	O
petition	O
filed	O
by	O
Muslim	B-common.topic,religion.religion,film.film_subject,book.book_subject
convert	O
Mohammed	B-common.topic,people.person
Hegazy	I-common.topic,people.person
.	O

United	B-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
States	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
of	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
America	I-sports.sports_team_location,location.statistical_region,government.government,organization.organization_founder,olympics.olympic_participating_country,location.administrative_division,business.employer,organization.contact_category,sports.sport_country,symbols.name_source,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,exhibitions.exhibition_subject,film.film_location,tv.tv_location,radio.radio_subject,organization.organization_member,symbols.flag_referent,media_common.quotation_addressee,military.military_unit_place_of_origin,biology.breed_origin,organization.organization_sector,law.court_jurisdiction_area,cvg.computer_game_region,military.military_combatant,organization.organization_scope,film.film_subject,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,media_common.quotation_subject,fictional_universe.fictional_setting,event.speech_topic,business.business_location,meteorology.cyclone_affected_area,religion.religious_leadership_jurisdiction,travel.travel_destination,business.asset_owner
United	B-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
States	I-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
Department	I-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
of	I-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
State	I-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
spokesman	O
Tom	B-common.topic,people.person
Casey	I-common.topic,people.person
also	O
criticized	O
the	O
verdict	O
,	O
telling	O
reporters	O
that	O
Washington	B-sports.sports_team_location,location.statistical_region,military.military_unit_place_of_origin,location.administrative_division,business.employer,fictional_universe.fictional_setting,location.metropolitan_area_anchor,symbols.namesake,location.us_federal_district,common.topic,location.hud_foreclosure_area,periodicals.newspaper_circulation_area,projects.project_focus,location.location,book.book_subject,film.film_location,visual_art.art_subject,location.hud_county_place,location.place_with_neighborhoods,organization.organization_scope,government.governmental_jurisdiction,location.dated_location,military.military_post,location.citytown,travel.travel_destination
,	I-sports.sports_team_location,location.statistical_region,military.military_unit_place_of_origin,location.administrative_division,business.employer,fictional_universe.fictional_setting,location.metropolitan_area_anchor,symbols.namesake,location.us_federal_district,common.topic,location.hud_foreclosure_area,periodicals.newspaper_circulation_area,projects.project_focus,location.location,book.book_subject,film.film_location,visual_art.art_subject,location.hud_county_place,location.place_with_neighborhoods,organization.organization_scope,government.governmental_jurisdiction,location.dated_location,military.military_post,location.citytown,travel.travel_destination
D.C	I-sports.sports_team_location,location.statistical_region,military.military_unit_place_of_origin,location.administrative_division,business.employer,fictional_universe.fictional_setting,location.metropolitan_area_anchor,symbols.namesake,location.us_federal_district,common.topic,location.hud_foreclosure_area,periodicals.newspaper_circulation_area,projects.project_focus,location.location,book.book_subject,film.film_location,visual_art.art_subject,location.hud_county_place,location.place_with_neighborhoods,organization.organization_scope,government.governmental_jurisdiction,location.dated_location,military.military_post,location.citytown,travel.travel_destination
.	I-sports.sports_team_location,location.statistical_region,military.military_unit_place_of_origin,location.administrative_division,business.employer,fictional_universe.fictional_setting,location.metropolitan_area_anchor,symbols.namesake,location.us_federal_district,common.topic,location.hud_foreclosure_area,periodicals.newspaper_circulation_area,projects.project_focus,location.location,book.book_subject,film.film_location,visual_art.art_subject,location.hud_county_place,location.place_with_neighborhoods,organization.organization_scope,government.governmental_jurisdiction,location.dated_location,military.military_post,location.citytown,travel.travel_destination
was	O
'very	O
concerned	O
about	O
Suleiman	O
's	O
conviction	O
and	O
sentencing	O
and	O
regarded	O
freedom	O
of	O
speech	O
as	O
a	O
basic	O
human	O
right	O
,	O
'	O
reported	O
Reuters	B-common.topic,business.employer,book.author,book.book_subject,organization.organization,media_common.quotation_source,business.business_operation,government.polling_authority
.	O

Congressman	O
Trent	B-common.topic,internet.social_network_user,government.u_s_congressperson,government.politician,people.person
Franks	I-common.topic,internet.social_network_user,government.u_s_congressperson,government.politician,people.person
and	O
Barney	B-common.topic,film.actor,people.person,film.person_or_entity_appearing_in_film,organization.organization_founder,government.u_s_congressperson,tv.tv_program_guest,celebrities.celebrity,tv.tv_actor,government.politician,people.measured_person,book.author
Frank	I-common.topic,film.actor,people.person,film.person_or_entity_appearing_in_film,organization.organization_founder,government.u_s_congressperson,tv.tv_program_guest,celebrities.celebrity,tv.tv_actor,government.politician,people.measured_person,book.author
wrote	O
Egypt	B-sports.sports_team_location,location.statistical_region,tv.tv_subject,organization.organization_founder,olympics.olympic_participating_country,fictional_universe.fictional_setting,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,travel.travel_destination
Ambassador	O
Nabil	O
Fahmy	O
January	O
24	O
.	O

(	O
Source	O
:	O
United	B-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
States	I-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
Department	I-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
of	I-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
State	I-common.topic,projects.project_participant,business.employer,people.appointed_role,architecture.architectural_structure_owner,government.government_agency,government.governmental_body,book.book_subject,book.periodical_publisher,award.award_nominee,organization.organization,film.production_company,fictional_universe.fictional_employer,visual_art.art_owner
spokesman	O
Sean	B-common.topic,internet.social_network_user,people.person
McCormack	I-common.topic,internet.social_network_user,people.person
.	O
)	O
.	O

Ranging	O
in	O
size	O
from	O
several	O
dozen	O
to	O
more	O
than	O
1,000	O
members	O
,	O
32	O
congregations	O
in	O
Algeria	B-common.topic,location.country,location.statistical_region,location.location,sports.sports_team_location,book.book_subject,organization.organization_scope,location.administrative_division,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,sports.sport_country,location.dated_location,organization.organization_member,travel.travel_destination,engineering.location_with_mains_power,symbols.flag_referent,olympics.olympic_participating_country,symbols.name_source,event.speech_topic
belong	O
to	O
the	O
Protestant	B-common.topic
Church	I-common.topic
of	I-common.topic
Algeria	I-common.topic
,	O
while	O
another	O
20	O
small	O
fellowships	O
exist	O
independently	O
.	O

It	O
is	O
unclear	O
whether	O
the	O
final	O
ruling	O
on	O
July	O
1	O
will	O
be	O
enacted	O
retroactively	O
,	O
cancelling	O
previous	O
court	O
rulings	O
that	O
granted	O
Coptic	B-common.topic,language.human_language
Language	I-common.topic,language.human_language
converts	O
to	O
Islam	B-common.topic,education.field_of_study,tv.tv_subject,book.book_subject,religion.religion,exhibitions.exhibition_subject,film.film_subject
the	O
right	O
to	O
return	O
to	O
their	O
Coptic	B-common.topic,religion.religious_organization
Orthodox	I-common.topic,religion.religious_organization
Church	I-common.topic,religion.religious_organization
of	I-common.topic,religion.religious_organization
Alexandria	I-common.topic,religion.religious_organization

only	O
have	O
to	O
produce	O
a	O
formal	O
certificate	O
of	O
conversion	O
from	O
Al-Azhar	B-common.topic,education.educational_institution_campus,education.educational_institution,location.location,education.university,business.employer,organization.organization
University	I-common.topic,education.educational_institution_campus,education.educational_institution,location.location,education.university,business.employer,organization.organization
[	O
Egypt	B-sports.sports_team_location,location.statistical_region,tv.tv_subject,organization.organization_founder,olympics.olympic_participating_country,fictional_universe.fictional_setting,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,travel.travel_destination
?	O
s	O
official	O
Islam	B-common.topic,education.field_of_study,tv.tv_subject,book.book_subject,religion.religion,exhibitions.exhibition_subject,film.film_subject
establishment	O
]	O
,	O
?	O
Gabriel	O
said	O
.	O

For	O
Muslim	B-common.topic,religion.religion,film.film_subject,book.book_subject
converts	O
to	O
Christianity	B-common.topic,organization.organization_sector,comic_books.comic_book_genre,tv.tv_subject,education.field_of_study,broadcast.genre,book.book_subject,religion.religion,exhibitions.exhibition_subject,media_common.media_genre,media_common.literary_genre,book.periodical_subject,film.film_genre,book.magazine_genre
,	O
not	O
only	O
do	O
they	O
face	O
the	O
potential	O
rage	O
of	O
family	O
members	O
,	O
who	O
often	O
view	O
the	O
convert	O
as	O
an	O
apostate	O
subject	O
to	O
severe	O
punishment	O
and	O
even	O
death	O
under	O
the	O
strict	O
interpretation	O
of	O
the	O
Quran	B-book.excerpted_work,common.topic,religion.religious_text,book.book_subject,book.book,book.translated_work,book.written_work
,	O
they	O
also	O
can	O
not	O
change	O
the	O
ID	O
card	O
affiliation	O
.	O

These	O
situations	O
all	O
stem	O
from	O
Egypt	B-sports.sports_team_location,location.statistical_region,tv.tv_subject,organization.organization_founder,olympics.olympic_participating_country,fictional_universe.fictional_setting,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,travel.travel_destination
's	O
legal	O
reliance	O
upon	O
Sharia	B-common.topic,religion.belief,education.field_of_study
-	O
Islam	B-common.topic,education.field_of_study,tv.tv_subject,book.book_subject,religion.religion,exhibitions.exhibition_subject,film.film_subject
law	O
as	O
derived	O
from	O
Quran	B-book.excerpted_work,common.topic,religion.religious_text,book.book_subject,book.book,book.translated_work,book.written_work
teachings	O
.	O

August	O
5	O
,	O
2007	O
-	O
An	O
Egypt	B-sports.sports_team_location,location.statistical_region,tv.tv_subject,organization.organization_founder,olympics.olympic_participating_country,fictional_universe.fictional_setting,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,travel.travel_destination
who	O
embraced	O
Christianity	B-common.topic,organization.organization_sector,comic_books.comic_book_genre,tv.tv_subject,education.field_of_study,broadcast.genre,book.book_subject,religion.religion,exhibitions.exhibition_subject,media_common.media_genre,media_common.literary_genre,book.periodical_subject,film.film_genre,book.magazine_genre
has	O
filed	O
an	O
unprecedented	O
court	O
case	O
in	O
Egypt	B-sports.sports_team_location,location.statistical_region,tv.tv_subject,organization.organization_founder,olympics.olympic_participating_country,fictional_universe.fictional_setting,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,travel.travel_destination
's	O
Administrative	B-common.topic
court	I-common.topic
requesting	O
a	O
change	O
of	O
his	O
religion	O
on	O
his	O
national	O
identity	O
card	O
and	O
other	O
official	O
papers	O
.	O

Hegazy	O
's	O
case	O
comes	O
right	O
after	O
the	O
Grand	B-common.topic,religion.religious_leadership_title,people.profession
Mufti	I-common.topic,religion.religious_leadership_title,people.profession
of	O
Egypt	B-sports.sports_team_location,location.statistical_region,tv.tv_subject,organization.organization_founder,olympics.olympic_participating_country,fictional_universe.fictional_setting,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,travel.travel_destination
,	O
Sheikh	O
Ali	B-common.topic,religion.religious_leader,people.person
Gomaa	I-common.topic,religion.religious_leader,people.person
,	O
who	O
is	O
Egypt	B-sports.sports_team_location,location.statistical_region,tv.tv_subject,organization.organization_founder,olympics.olympic_participating_country,fictional_universe.fictional_setting,sports.sport_country,common.topic,location.country,food.beer_country_region,location.location,book.book_subject,film.film_location,organization.organization_member,symbols.flag_referent,biology.breed_origin,military.military_combatant,organization.organization_scope,periodicals.newspaper_circulation_area,government.governmental_jurisdiction,location.dated_location,travel.travel_destination
's	O
official	O
religious	O
advisor	O
,	O
ruled	O
that	O
Muslim	B-common.topic,religion.religion,film.film_subject,book.book_subject
are	O
free	O
to	O
change	O
their	O
faith	O
as	O
it	O
is	O
a	O
matter	O
between	O
an	O
individual	O
and	O
God	B-common.topic,book.book_subject,film.film_subject,fictional_universe.person_in_fiction,religion.deity
.	O

Istanbul	B-common.topic,location.citytown,location.statistical_region,location.capital_of_administrative_division,location.location,sports.sports_team_location,book.book_subject,location.place_with_neighborhoods,location.administrative_division,travel.travel_destination,film.film_location,fictional_universe.fictional_setting,tv.tv_location,location.dated_location,olympics.olympic_bidding_city,protected_sites.listed_site,periodicals.newspaper_circulation_area
,	O
August	O
8	O
,	O
2007	O
-	O
An	O
